id,observed_on,user_id,user_name,quality_grade,latitude,longitude,scientific_name,common_name
4764238,2016-12-11,168906,"",research,37.8695686444,-122.2462248802,Amanita phalloides,Deathcap
4764855,2016-12-12,378993,,research,37.9503059675,-122.1356506367,Amanita phalloides,Deathcap
4767659,2016-12-13,376594,Monika Wolff,research,36.9663665397,-122.0544081276,Amanita phalloides,Deathcap
4769461,2016-12-13,4377,"",research,37.8448594174,-122.2277970038,Amanita phalloides,Deathcap
4770474,2016-12-13,5179,Christian Schwarz,research,36.989795,-122.065675,Amanita phalloides,Deathcap
4770959,2016-12-13,380165,,research,38.6480787248,-121.161887571,Amanita phalloides,Deathcap
4772688,2016-12-13,168642,Libbi Wu,research,37.2905716667,-122.0934138333,Amanita phalloides,Deathcap
4775815,2016-12-14,381596,Megan Sixt,research,37.0113333333,-121.9336,Amanita phalloides,Deathcap
4777527,2016-12-01,168853,"",research,37.2903404983,-122.0934033394,Amanita phalloides,Deathcap
4777568,2016-11-30,132236,Michelle C. Torres-Grant,research,35.2157843168,-120.6041080698,Amanita phalloides,Deathcap
4778437,2016-12-01,168853,"",research,37.2912623376,-122.0844554901,Amanita phalloides,Deathcap
4778615,2016-12-15,81779,LSchare (she/her),research,34.0565591349,-118.5668510266,Amanita phalloides,Deathcap
4783636,2016-12-16,273200,"",research,38.1134605654,-122.5900317547,Amanita phalloides,Deathcap
4784120,2016-12-16,381980,,research,38.3315651631,-122.6953169425,Amanita phalloides,Deathcap
4784335,2016-12-16,5179,Christian Schwarz,research,37.1293843221,-122.2196261462,Amanita phalloides,Deathcap
4785778,2016-12-16,320924,Francisco Gil Ramírez Lajara,research,37.0112222167,-121.933625,Amanita phalloides,Deathcap
4786764,2016-12-11,132236,Michelle C. Torres-Grant,research,35.3342342135,-120.7687435948,Amanita phalloides,Deathcap
4786774,2016-12-11,132236,Michelle C. Torres-Grant,research,35.3467863277,-120.7928720604,Amanita phalloides,Deathcap
4786951,2016-12-14,132236,Michelle C. Torres-Grant,research,35.2958557083,-120.6288435029,Amanita phalloides,Deathcap
4788939,2016-12-17,170354,Peter Vahlberg,research,37.3132783333,-122.0629055,Amanita phalloides,Deathcap
4789189,2016-12-17,26610,Robin Gwen Agarwal,research,37.8249719571,-122.1806716919,Amanita phalloides,Deathcap
4792614,2016-12-18,168906,"",research,37.8710761916,-122.247474789,Amanita phalloides,Deathcap
4792966,2016-12-18,16101,Donna Pomeroy,research,37.6085055556,-122.0174944444,Amanita phalloides,Deathcap
4793859,2016-12-17,168642,Libbi Wu,research,37.3149533333,-122.060425,Amanita phalloides,Deathcap
4795890,2016-12-19,13979,Liam O'Brien,research,37.41192,-122.2241366667,Amanita phalloides,Deathcap
4797398,2016-12-19,16101,Donna Pomeroy,research,37.4083819246,-122.2307591289,Amanita phalloides,Deathcap
4799979,2016-12-18,9335,Leslie Flint,research,37.6095569728,-122.0166492462,Amanita phalloides,Deathcap
4799983,2016-12-18,9335,Leslie Flint,research,37.60905,-122.0171055556,Amanita phalloides,Deathcap
4816263,2016-12-12,60643,Stacie Wolny,research,37.2858047222,-122.054924,Amanita phalloides,Deathcap
4817309,2016-12-20,16743,Todd Plummer,research,38.1339138333,-122.5715633333,Amanita phalloides,Deathcap
4826788,2016-12-20,16743,Todd Plummer,research,38.1344555,-122.572145,Amanita phalloides,Deathcap
4829242,2016-12-21,19715,Gena Bentall,research,36.9999,-122.0010916667,Amanita phalloides,Deathcap
4832235,2016-12-22,7302,Liz Gottlieb,research,37.971795,-122.589195,Amanita phalloides,Deathcap
4833669,2016-12-22,378350,Jean-Louis Michel Excoffier,research,36.9171905518,-121.8470611572,Amanita phalloides,Deathcap
4841373,2016-12-22,3494,Damon Tighe,research,37.822875,-122.2597366667,Amanita phalloides,Deathcap
4841438,2016-12-23,3494,Damon Tighe,research,38.00409445,-122.7516466667,Amanita phalloides,Deathcap
4841481,2016-12-24,3494,Damon Tighe,research,37.8407666667,-122.1889033333,Amanita phalloides,Deathcap
4841501,2016-12-24,3494,Damon Tighe,research,37.8441616667,-122.18508,Amanita phalloides,Deathcap
4841503,2016-12-24,3494,Damon Tighe,research,37.84312,-122.1853866667,Amanita phalloides,Deathcap
4844182,2016-12-22,9335,Leslie Flint,research,37.9317361111,-122.6815861111,Amanita phalloides,Deathcap
4845301,2016-12-25,132236,Michelle C. Torres-Grant,research,35.0857080656,-120.6448332127,Amanita phalloides,Deathcap
4846413,2016-12-25,377573,Bryan D. Gronemeier,research,36.6563333131,-121.7639489392,Amanita phalloides,Deathcap
4857702,2016-12-27,377573,Bryan D. Gronemeier,research,37.0304059615,-122.0462966539,Amanita phalloides,Deathcap
4861084,2016-12-24,382121,,research,37.2346840008,-122.0627089777,Amanita phalloides,Deathcap
4862635,2016-12-28,381280,Kenton Kwok,research,37.4388249492,-122.1710568096,Amanita phalloides,Deathcap
4868279,2016-12-26,3494,Damon Tighe,research,37.63388,-122.0183861667,Amanita phalloides,Deathcap
4868283,2016-12-26,3494,Damon Tighe,research,37.6337583333,-122.0181583333,Amanita phalloides,Deathcap
4870702,2016-12-06,235833,,research,38.084,-122.871,Amanita phalloides,Deathcap
4872771,2016-12-23,385073,Ian Levine,research,37.8677222805,-122.432598844,Amanita phalloides,Deathcap
4878326,2017-01-01,335645,"",research,36.87269694,-121.62735733,Amanita phalloides,Deathcap
4885972,2017-01-02,132236,Michelle C. Torres-Grant,research,35.2688859962,-120.6585362135,Amanita phalloides,Deathcap
4886965,2017-01-02,3494,Damon Tighe,research,37.6387777778,-121.9238666667,Amanita phalloides,Deathcap
4889156,2016-12-25,108450,R.J. Adams,research,38.132072,-122.891082,Amanita phalloides,Deathcap
4903318,2017-01-05,5179,Christian Schwarz,research,36.9982216667,-122.0571221667,Amanita phalloides,Deathcap
4907895,2017-01-04,19715,Gena Bentall,research,36.9819966667,-121.8676833333,Amanita phalloides,Deathcap
4910006,2017-01-07,1,Ken-ichi Ueda,research,37.8903541565,-122.2378463745,Amanita phalloides,Deathcap
4920916,2016-12-31,170354,Peter Vahlberg,research,36.6034494956,-121.6933570692,Amanita phalloides,Deathcap
4920979,2016-12-31,170354,Peter Vahlberg,research,36.6047163253,-121.6930138362,Amanita phalloides,Deathcap
4928745,2017-01-07,3494,Damon Tighe,research,37.82082,-122.2471166667,Amanita phalloides,Deathcap
4966813,2017-01-08,132236,Michelle C. Torres-Grant,research,35.2905814756,-120.7197863591,Amanita phalloides,Deathcap
5032525,2017-01-30,377573,Bryan D. Gronemeier,research,36.6493473089,-121.7977978232,Amanita phalloides,Deathcap
5047412,2017-02-02,132236,Michelle C. Torres-Grant,research,35.3680152241,-120.8676893283,Amanita phalloides,Deathcap
5048738,2017-02-02,5179,Christian Schwarz,research,35.302575,-120.815125,Amanita phalloides,Deathcap
5110511,2016-12-10,405746,Chris Collier,research,38.4061888889,-122.8507472222,Amanita phalloides,Deathcap
5238114,2016-11-27,947,michae lmarchiano,research,37.8938211648,-122.0072937012,Amanita phalloides,Deathcap
5279880,2010-01-30,399598,Mark Brunschwiler,research,35.5555127,-121.095131,Amanita phalloides,Deathcap
5447368,2016-12-27,432322,"",research,37.865633155,-122.4339459836,Amanita phalloides,Deathcap
5536377,2014-11-29,157435,Dave Armitage,research,37.892767,-122.242451,Amanita phalloides,Deathcap
6134581,2017-05-07,421741,Dave Nelson,research,36.58560948,-121.8211741,Amanita phalloides,Deathcap
6490581,2016-11-17,78845,"",research,38.0393361111,-122.5583861111,Amanita phalloides,Deathcap
7000000,2014-11-26,221542,Danny Newman,research,40.0387,-121.221,Amanita phalloides,Deathcap
7723050,2017-08-30,9572,Trent,research,37.91733,-122.25692,Amanita phalloides,Deathcap
7955580,2017-09-14,235833,,research,38.0845769549,-122.8715980053,Amanita phalloides,Deathcap
8432705,2017-10-08,608422,"",research,37.8714033333,-122.2564083333,Amanita phalloides,Deathcap
8474920,2017-10-15,614840,,research,37.9469916667,-122.1046527778,Amanita phalloides,Deathcap
8475558,2017-10-15,611913,"",research,37.869085273,-122.2571290033,Amanita phalloides,Deathcap
8535550,2017-10-24,170354,Peter Vahlberg,research,37.372003044,-122.077970747,Amanita phalloides,Deathcap
8594364,2017-10-28,381280,Kenton Kwok,research,37.44073,-122.1477805,Amanita phalloides,Deathcap
8629832,2017-10-30,610310,"",research,37.8711826979,-122.2563150854,Amanita phalloides,Deathcap
8681741,2017-11-04,682730,Josh Grefe,research,45.6335576,-122.6144173,Amanita phalloides,Deathcap
8684998,2017-11-04,381280,Kenton Kwok,research,37.4398883333,-122.1482778333,Amanita phalloides,Deathcap
8712484,2017-11-06,682730,Josh Grefe,research,45.6536395031,-122.6529550552,Amanita phalloides,Deathcap
8740789,2017-11-09,608720,,research,37.7333253991,-122.2435625034,Amanita phalloides,Deathcap
8752089,2017-11-09,170354,Peter Vahlberg,research,37.3691515206,-122.0783386287,Amanita phalloides,Deathcap
8752215,2017-11-09,170354,Peter Vahlberg,research,37.3720200593,-122.0780106449,Amanita phalloides,Deathcap
8768283,2017-11-11,681096,Astrid Mustelid,research,42.1910057068,-122.6883392334,Amanita phalloides,Deathcap
8768776,2017-11-11,681096,Astrid Mustelid,research,42.187953949,-122.7170562744,Amanita phalloides,Deathcap
8823573,2017-11-15,81779,LSchare (she/her),research,34.0295075829,-118.4064880063,Amanita phalloides,Deathcap
8870991,2017-11-19,170354,Peter Vahlberg,research,37.2345145187,-122.0614723117,Amanita phalloides,Deathcap
8871004,2017-11-19,170354,Peter Vahlberg,research,37.2342649894,-122.0613331721,Amanita phalloides,Deathcap
8901341,2012-11-26,9638,anthony fisher,research,37.9146243,-122.2651493,Amanita phalloides,Deathcap
8918486,2017-11-23,3494,Damon Tighe,research,37.8668216667,-122.1948616667,Amanita phalloides,Deathcap
8918520,2017-11-23,3494,Damon Tighe,research,37.8671083333,-122.1951366667,Amanita phalloides,Deathcap
8922679,2017-11-24,170354,Peter Vahlberg,research,37.2343441984,-122.0610615985,Amanita phalloides,Deathcap
8980521,2017-11-29,28,Tony Iwane,research,37.7688039,-122.4663604,Amanita phalloides,Deathcap
9027693,2017-12-02,3494,Damon Tighe,research,37.7904366667,-122.1660471667,Amanita phalloides,Deathcap
9047881,2017-12-04,608689,Imani Inocybe,research,37.8718235577,-122.2564113234,Amanita phalloides,Deathcap
9060571,2017-12-05,445370,Rob Irwin,research,39.7504408169,-121.8009416386,Amanita phalloides,Deathcap
9102083,2017-12-03,17695,Krissa Klein,research,38.0459281194,-122.8408813477,Amanita phalloides,Deathcap
9165120,2017-12-15,92171,Annie Meyer,research,36.9635166667,-121.8747633333,Amanita phalloides,Deathcap
9182371,2017-11-13,242882,Kingman Bond-Graham,research,38.05085,-122.6725,Amanita phalloides,Deathcap
9186351,2012-11-13,30468,Tim Sage,research,47.65975,-122.291,Amanita phalloides,Deathcap
9188867,2014-10-14,30468,Tim Sage,research,47.7139,-122.347,Amanita phalloides,Deathcap
9189009,2014-10-20,30468,Tim Sage,research,47.7139,-122.347,Amanita phalloides,Deathcap
9189045,2014-10-21,30468,Tim Sage,research,47.7139,-122.347,Amanita phalloides,Deathcap
9189141,2014-10-26,30468,Tim Sage,research,47.7139,-122.347,Amanita phalloides,Deathcap
9189150,2014-10-27,30468,Tim Sage,research,47.7139,-122.347,Amanita phalloides,Deathcap
9189153,2014-10-27,30468,Tim Sage,research,47.65975,-122.291,Amanita phalloides,Deathcap
9189174,2014-10-31,30468,Tim Sage,research,47.7139,-122.347,Amanita phalloides,Deathcap
9189693,2015-09-08,30468,Tim Sage,research,47.65975,-122.291,Amanita phalloides,Deathcap
9189738,2015-09-08,30468,Tim Sage,research,47.65745,-122.29,Amanita phalloides,Deathcap
9189876,2015-09-28,30468,Tim Sage,research,47.65975,-122.291,Amanita phalloides,Deathcap
9190292,2016-11-08,30468,Tim Sage,research,47.67535,-122.3365,Amanita phalloides,Deathcap
9211829,2017-12-17,9572,Trent,research,38.0477916667,-122.8040083333,Amanita phalloides,Deathcap
9211854,2017-12-17,9572,Trent,research,38.0426638333,-122.7849583333,Amanita phalloides,Deathcap
9274098,2017-12-26,740409,"",research,36.9636333333,-122.0847555556,Amanita phalloides,Deathcap
9274099,2017-12-26,740409,"",research,36.9636527778,-122.0847638889,Amanita phalloides,Deathcap
9274100,2017-12-26,740409,"",research,36.9636527778,-122.0847777778,Amanita phalloides,Deathcap
9284624,2017-11-23,554,Sterling Sheehy,research,38.6942432821,-122.825977821,Amanita phalloides,Deathcap
9298746,2017-12-29,7302,Liz Gottlieb,research,37.935475,-122.55127,Amanita phalloides,Deathcap
9322536,2017-12-26,47230,"",research,37.7889995417,-122.1359442641,Amanita phalloides,Deathcap
9325385,2017-12-31,7302,Liz Gottlieb,research,37.985845,-122.5518116667,Amanita phalloides,Deathcap
9332712,2017-12-31,3057,Clifford Hawley,research,38.684019029,-121.1698544025,Amanita phalloides,Deathcap
9334213,2017-12-22,5327,Di,research,38.4127776359,-122.6908922195,Amanita phalloides,Deathcap
9359319,2018-01-03,402069,"",research,38.4062883333,-122.8505866667,Amanita phalloides,Deathcap
9373744,2018-01-04,1907,rickr,research,38.9693730092,-121.1793229358,Amanita phalloides,Deathcap
9375805,2018-01-05,407415,Neens Sneen,research,38.1109004561,-122.8737783899,Amanita phalloides,Deathcap
9379655,2018-01-05,26610,Robin Gwen Agarwal,research,36.9228272065,-121.8387758732,Amanita phalloides,Deathcap
9385998,2018-01-06,181916,,research,36.9467722904,-121.8122227584,Amanita phalloides,Deathcap
9397009,2018-01-07,737008,Kendall,research,37.57792553,-122.47464507,Amanita phalloides,Deathcap
9401302,2018-01-06,5179,Christian Schwarz,research,36.481705,-121.852653,Amanita phalloides,Deathcap
9408133,2018-01-05,381280,Kenton Kwok,research,37.3244583333,-122.1826166667,Amanita phalloides,Deathcap
9418063,2018-01-07,60643,Stacie Wolny,research,37.0588247222,-122.0955647778,Amanita phalloides,Deathcap
9425407,2018-01-09,607649,Allie Sherman,research,38.0883945,-122.8376916667,Amanita phalloides,Deathcap
9427761,2018-01-09,5179,Christian Schwarz,research,37.0454778333,-122.0498971667,Amanita phalloides,Deathcap
9430071,2018-01-04,402069,"",research,38.4058383333,-122.8504033333,Amanita phalloides,Deathcap
9431064,2018-01-10,745751,"",research,37.80963783,-122.0144594246,Amanita phalloides,Deathcap
9435729,2018-01-10,442780,Mikhael Crystallah-Selk,research,38.39457,-122.7167283333,Amanita phalloides,Deathcap
9436115,2017-12-26,745727,Sasha Ruschmeyer,research,38.3743033333,-122.8125833333,Amanita phalloides,Deathcap
9442236,2018-01-09,746228,,research,36.9156916667,-121.84732,Amanita phalloides,Deathcap
9443909,2018-01-11,26610,Robin Gwen Agarwal,research,37.7819544,-122.1527865,Amanita phalloides,Deathcap
9443912,2018-01-11,26610,Robin Gwen Agarwal,research,37.7819544,-122.1527865,Amanita phalloides,Deathcap
9467977,2018-01-13,371261,,research,37.1335194444,-122.2180416667,Amanita phalloides,Deathcap
9470466,2018-01-12,747601,,research,38.0066680908,-122.617225647,Amanita phalloides,Deathcap
9473161,2018-01-14,7302,Liz Gottlieb,research,37.985775,-122.5519716667,Amanita phalloides,Deathcap
9477044,2018-01-14,378175,"",research,37.2372308681,-122.0745809376,Amanita phalloides,Deathcap
9490308,2018-01-15,179103,Cat Chang,research,37.990745,-122.2107866667,Amanita phalloides alba,
9490317,2018-01-15,179103,Cat Chang,research,37.9908633333,-122.2106033333,Amanita phalloides,Deathcap
9490320,2018-01-15,179103,Cat Chang,research,37.9909533333,-122.2106383333,Amanita phalloides,Deathcap
9490884,2012-11-24,736029,Thomas Laxton,research,36.9954,-122.043,Amanita phalloides,Deathcap
9493825,2013-11-06,736029,Thomas Laxton,research,36.9667,-122.017,Amanita phalloides,Deathcap
9496667,2018-01-15,746228,,research,36.839855,-121.6665883333,Amanita phalloides,Deathcap
9501370,2018-01-15,3494,Damon Tighe,research,37.9267466667,-122.1444166667,Amanita phalloides,Deathcap
9501389,2014-10-07,736029,Thomas Laxton,research,37.0635,-122.103,Amanita phalloides,Deathcap
9501935,2014-11-08,736029,Thomas Laxton,research,37.0635,-122.103,Amanita phalloides,Deathcap
9515115,2018-01-17,747502,,research,38.37572028,-122.81933238,Amanita phalloides,Deathcap
9515703,2018-01-17,442780,Mikhael Crystallah-Selk,research,38.4053116667,-122.8503333333,Amanita phalloides,Deathcap
9533775,2018-01-19,7302,Liz Gottlieb,research,37.935445,-122.5475533333,Amanita phalloides,Deathcap
9535183,2018-01-15,79697,Khue,research,37.764503479,-122.1104278564,Amanita phalloides,Deathcap
9546031,2018-01-20,33986,Lech Naumovich,research,37.8621576667,-122.2373146389,Amanita phalloides,Deathcap
9553307,2018-01-21,377640,,research,37.2938844608,-122.2682509293,Amanita phalloides,Deathcap
9557878,2018-01-21,20369,"",research,38.083453261,-122.7398611701,Amanita phalloides,Deathcap
9563334,2018-01-19,393367,Jonathan Curley,research,37.8787246893,-122.2472166683,Amanita phalloides,Deathcap
9566046,2018-01-22,428523,Hector Borjas,research,36.991194617,-122.0543297568,Amanita phalloides,Deathcap
9595646,2018-01-23,378993,,research,37.9404966931,-122.1303206865,Amanita phalloides,Deathcap
9607252,2018-01-23,433595,Groundwater Gardens,research,38.0058583333,-122.77655,Amanita phalloides,Deathcap
9768248,2012-10-14,398340,"",research,40.8266664707,-73.5368210077,Amanita phalloides,Deathcap
9785844,2018-02-08,409979,"",research,35.5518811344,-121.0783877224,Amanita phalloides,Deathcap
9887564,2018-02-16,17695,Krissa Klein,research,39.2320117553,-123.1830332002,Amanita phalloides,Deathcap
9923179,2016-12-04,20270,Lorri G.,research,37.9782716,-122.7213003,Amanita phalloides,Deathcap
9929818,2018-01-06,20270,Lorri G.,research,37.8675361111,-122.5251611111,Amanita phalloides,Deathcap
10011322,2014-05-31,48,Thea Chesney,research,38.85935,-121.1615,Amanita phalloides,Deathcap
10073257,2018-03-03,19715,Gena Bentall,research,36.7990416667,-121.6882033333,Amanita phalloides,Deathcap
10116244,2018-01-06,20270,Lorri G.,research,37.8651138889,-122.5205111111,Amanita phalloides,Deathcap
10270398,2018-03-16,132236,Michelle C. Torres-Grant,research,35.2020162157,-120.951025972,Amanita phalloides,Deathcap
10275350,2018-03-17,775482,,research,37.8015843412,-122.0984061833,Amanita phalloides,Deathcap
10312965,2009-01-04,792636,Kim Wagner,research,38.5909377376,-122.4125347769,Amanita phalloides,Deathcap
10313177,2009-01-04,792636,Kim Wagner,research,38.4389800639,-122.4276653134,Amanita phalloides,Deathcap
10513292,2018-03-24,29735,"",research,38.2665083056,-122.2416366389,Amanita phalloides,Deathcap
10770334,2016-01-02,173265,,research,38.0848,-122.8675,Amanita phalloides,Deathcap
10772012,2017-11-26,173265,,research,37.879,-122.279,Amanita phalloides,Deathcap
